"dep_delay","arr_delay","air_time","origin","dest","carrier","month","day","hour"
105,87,57,"LGA","PIT","EV",11,11,11
-6,-12,353,"JFK","SFO","AA",11,10,7
-5,-20,104,"LGA","ATL","DL",8,6,12
-2,-18,125,"EWR","STL","WN",9,15,7
54,10,328,"JFK","SFO","VX",5,13,18
22,11,68,"EWR","CLE","UA",12,23,19
3,-7,204,"EWR","DFW","AA",12,19,17
-4,-37,271,"JFK","SLC","DL",4,20,19
16,9,205,"JFK","SJU","AA",1,17,15
-4,48,161,"JFK","FLL","B6",11,21,15
5,1,67,"JFK","RDU","9E",4,27,16
-3,-45,287,"EWR","SAN","UA",8,30,17
-2,-25,32,"EWR","BOS","UA",12,24,15
5,9,108,"LGA","BNA","WN",5,22,11
-5,-37,109,"LGA","ORD","AA",6,9,11
-5,-16,39,"EWR","BOS","UA",10,17,10
-2,-14,368,"JFK","SFO","DL",1,27,17
-6,-4,170,"JFK","MSY","B6",1,24,6
0,-11,47,"JFK","ROC","B6",5,1,17
-5,-23,288,"EWR","LAS","UA",9,5,10
-5,-8,59,"JFK","BUF","B6",5,14,6
10,-7,81,"EWR","CLT","EV",3,4,9
-8,10,215,"JFK","BQN","B6",10,15,5
-7,-36,68,"JFK","RDU","9E",11,21,16
57,62,135,"EWR","PBI","UA",9,11,18
27,14,94,"EWR","IND","EV",10,9,15
29,-5,347,"JFK","SFO","VX",2,22,10
-7,13,133,"EWR","MDW","WN",1,16,19
44,38,139,"LGA","MCO","B6",3,3,14
-3,-46,138,"LGA","PBI","DL",2,9,16
-9,-15,95,"LGA","CLT","YV",10,18,11
-1,-37,298,"EWR","LAX","UA",9,29,13
-1,-1,127,"EWR","BNA","WN",12,8,13
-6,-6,214,"JFK","STT","AA",7,2,8
4,-17,47,"LGA","ROC","EV",12,23,11
4,3,329,"JFK","LAS","AA",3,3,17
-5,-47,205,"JFK","AUS","DL",1,7,16
-7,-20,38,"LGA","DCA","US",8,11,9
11,-5,83,"JFK","DTW","DL",5,5,15
-2,0,116,"LGA","ORD","AA",8,15,6
43,43,205,"JFK","SJU","B6",7,15,14
-9,14,208,"JFK","SJU","B6",4,21,21
4,9,167,"EWR","MCI","EV",3,20,18
-3,-17,166,"EWR","RSW","UA",1,1,15
-3,-16,145,"LGA","FLL","B6",11,14,6
-5,-5,51,"JFK","DCA","9E",9,8,14
-3,-10,157,"LGA","MIA","AA",4,14,7
1,-34,95,"LGA","MDW","WN",6,23,11
-4,-38,107,"LGA","ORD","UA",11,13,8
1,-27,226,"LGA","DEN","UA",2,2,8
-7,34,156,"LGA","MCO","DL",3,19,7
-1,10,106,"JFK","CLT","US",12,26,10
-3,-11,37,"EWR","MHT","EV",12,11,13
75,72,54,"JFK","ORF","MQ",10,7,16
-9,-12,148,"JFK","MIA","AA",11,30,7
-8,1,372,"JFK","SJC","B6",1,20,18
-5,-13,80,"LGA","CLT","US",11,15,12
5,-18,67,"LGA","RDU","EV",7,5,16
0,-4,61,"EWR","CLE","EV",7,7,6
-8,-18,38,"LGA","BOS","US",7,24,8
32,12,150,"LGA","MCI","EV",7,29,8
45,14,136,"LGA","SRQ","9E",10,15,11
-4,-20,77,"LGA","DTW","DL",8,24,6
17,24,148,"JFK","RSW","B6",7,24,15
-3,-11,150,"EWR","MSP","EV",8,10,6
-4,16,627,"JFK","HNL","HA",7,31,10
-8,-8,139,"LGA","MIA","DL",9,27,11
-5,-4,61,"EWR","RIC","EV",3,12,12
-3,25,362,"JFK","PDX","B6",12,7,20
-1,-15,119,"LGA","ATL","MQ",1,5,8
0,-15,159,"JFK","MIA","AA",10,8,12
7,-47,341,"JFK","SFO","VX",1,4,16
-7,2,47,"LGA","DCA","US",2,5,19
98,92,112,"EWR","ORD","MQ",11,7,18
-4,-19,213,"LGA","HOU","WN",11,21,7
1,-17,225,"LGA","DEN","WN",6,15,6
-7,-22,116,"LGA","ORD","AA",11,2,15
8,-1,36,"JFK","BOS","B6",7,21,20
-2,2,118,"EWR","ATL","DL",3,12,11
-6,-22,47,"JFK","DCA","MQ",3,3,8
-4,-11,37,"LGA","BOS","US",11,18,15
-4,-17,59,"LGA","PIT","EV",12,21,17
88,107,135,"EWR","SDF","EV",1,1,16
18,57,102,"LGA","ATL","DL",6,26,19
-1,17,329,"JFK","LAX","UA",8,9,11
32,20,41,"JFK","BOS","DL",8,22,21
28,17,136,"EWR","STL","WN",2,24,16
-3,-9,102,"LGA","ATL","DL",5,28,6
25,38,356,"JFK","SFO","UA",4,18,17
-3,-17,158,"LGA","MIA","DL",1,19,7
-6,2,133,"LGA","ATL","DL",2,25,13
-3,1,117,"EWR","ORD","UA",9,16,8
-6,-29,112,"LGA","BNA","WN",9,16,11
7,-2,142,"EWR","MSP","EV",3,13,13
-10,-31,213,"LGA","DFW","AA",2,2,16
-1,-17,158,"EWR","MIA","UA",11,15,14
2,-16,346,"JFK","LAX","VX",11,30,9
-5,-17,210,"JFK","DFW","AA",3,4,16
0,-8,159,"LGA","MIA","DL",3,10,15
-3,7,96,"JFK","DTW","9E",1,31,8
25,-5,326,"EWR","SAN","UA",1,21,15
25,2,34,"JFK","BWI","9E",8,4,20
2,-2,265,"JFK","SLC","DL",10,13,15
-10,-24,73,"EWR","CMH","EV",11,20,6
6,41,56,"JFK","BOS","9E",2,24,16
-1,1,229,"LGA","DEN","DL",10,21,8
98,102,87,"LGA","CLT","MQ",4,24,21
-7,-5,86,"EWR","GSO","EV",11,27,7
10,34,206,"JFK","SJU","AA",1,18,15
0,-15,344,"JFK","SFO","VX",8,7,10
-4,8,96,"LGA","CLT","US",12,29,12
2,8,95,"LGA","DAY","9E",6,7,9
-4,-26,119,"EWR","STL","EV",6,21,7
4,-3,123,"EWR","BNA","EV",2,14,19
5,11,164,"JFK","FLL","B6",4,21,6
-6,-21,322,"EWR","SFO","UA",9,28,8
-2,-3,154,"LGA","FLL","B6",2,12,19
43,61,277,"JFK","PHX","US",6,13,10
80,104,143,"LGA","MSP","MQ",9,2,19
-6,-21,50,"JFK","ROC","B6",5,27,17
-3,-28,115,"EWR","ORD","UA",8,6,18
68,58,79,"JFK","CLE","9E",2,21,19
9,18,180,"EWR","IAH","UA",7,17,12
-3,17,104,"JFK","DTW","DL",4,19,16
14,13,123,"EWR","BNA","EV",2,20,7
3,1,46,"JFK","ROC","B6",8,29,22
-2,-18,111,"EWR","BNA","WN",3,10,7
18,9,40,"JFK","BOS","B6",11,13,16
-2,-18,40,"EWR","BOS","UA",2,1,8
-2,-9,93,"LGA","DTW","MQ",2,6,9
-6,-5,216,"LGA","DFW","AA",10,22,17
-2,16,126,"LGA","ATL","MQ",2,11,9
84,100,124,"JFK","ORD","AA",6,27,17
-6,-18,113,"EWR","ORD","MQ",10,22,20
-1,-17,133,"EWR","PBI","B6",5,25,16
0,9,323,"EWR","LAX","UA",5,5,18
4,-24,196,"LGA","IAH","UA",11,28,6
19,4,304,"EWR","LAX","UA",7,10,7
34,31,81,"EWR","DTW","EV",4,30,18
7,26,157,"JFK","MCO","B6",4,20,14
18,24,46,"EWR","DCA","EV",4,12,21
1,-4,192,"JFK","SJU","B6",4,2,23
-4,26,114,"EWR","BNA","EV",8,23,17
35,14,124,"JFK","MCO","B6",1,13,16
14,-1,89,"EWR","DTW","EV",4,25,16
-1,-31,123,"EWR","PBI","UA",7,14,20
-4,-41,289,"JFK","LAX","B6",7,12,7
13,11,51,"JFK","BOS","B6",10,24,17
104,102,88,"LGA","ILM","EV",10,7,21
22,13,94,"EWR","SDF","EV",10,1,16
3,-5,185,"EWR","TUL","EV",1,28,19
23,95,111,"LGA","CLT","MQ",7,28,15
11,10,78,"JFK","RDU","MQ",11,1,12
-3,-3,118,"EWR","MDW","WN",10,29,7
-14,-28,101,"EWR","SAV","EV",6,21,9
32,41,243,"JFK","SLC","DL",7,13,19
25,84,120,"LGA","ATL","FL",4,25,11
-2,-13,316,"JFK","LAS","DL",3,4,20
-2,-31,204,"EWR","SAT","UA",8,6,17
48,25,147,"JFK","MIA","AA",6,28,17
11,11,151,"LGA","MIA","AA",12,12,9
-5,0,46,"LGA","IAD","YV",4,17,16
-5,-12,36,"LGA","BOS","US",3,6,8
2,15,52,"EWR","RIC","EV",5,29,8
-2,2,40,"LGA","BOS","US",3,1,11
-5,-17,120,"LGA","ORD","AA",12,26,13
-10,10,109,"LGA","DTW","MQ",8,7,7
-6,-11,81,"EWR","DTW","EV",1,24,10
-2,-33,321,"EWR","LAX","VX",5,18,9
48,55,144,"JFK","TPA","DL",6,10,20
-2,-12,75,"EWR","CLE","UA",6,6,17
36,59,66,"JFK","BUF","B6",12,10,13
-3,0,320,"EWR","SAN","UA",7,26,9
-2,-10,105,"LGA","ATL","DL",10,11,9
27,7,34,"EWR","BWI","EV",5,19,11
-1,-31,266,"EWR","PHX","US",12,27,13
-5,-38,40,"JFK","DCA","MQ",7,30,17
-6,-23,97,"EWR","CVG","9E",3,27,7
-1,-25,140,"LGA","FLL","DL",4,17,19
-3,-5,43,"JFK","SYR","B6",11,15,12
-1,-35,149,"LGA","MCI","EV",4,29,19
19,10,144,"EWR","MSP","EV",9,9,14
-5,-25,115,"LGA","BHM","EV",4,18,19
117,116,33,"JFK","PHL","9E",7,19,9
18,49,343,"EWR","PDX","UA",12,10,7
18,7,92,"EWR","CVG","EV",9,3,14
-5,3,210,"EWR","IAH","UA",2,7,16
0,1,348,"JFK","SFO","DL",5,24,16
-2,17,79,"EWR","CLT","US",6,10,13
70,72,84,"LGA","RDU","MQ",1,3,8
-6,-17,152,"JFK","MIA","AA",4,1,5
-4,-8,43,"LGA","DCA","US",11,21,19
51,4,569,"EWR","HNL","UA",9,29,13
-1,-3,93,"EWR","DTW","EV",2,9,14
-4,14,221,"EWR","SJU","B6",9,29,7
-3,-48,175,"EWR","DFW","UA",5,27,13
7,19,36,"JFK","BOS","B6",12,9,10
-6,-20,105,"LGA","ATL","MQ",10,13,10
7,-6,40,"EWR","BOS","B6",6,16,14
0,-21,106,"EWR","SAV","EV",11,19,10
0,-22,313,"JFK","LAX","AA",6,23,7
15,18,78,"LGA","CLT","MQ",10,9,13
86,74,144,"JFK","RSW","B6",7,19,15
65,80,126,"EWR","JAX","EV",3,5,14
5,5,329,"EWR","SAN","UA",8,2,9
18,6,41,"EWR","MHT","EV",3,5,13
43,58,128,"JFK","TPA","B6",8,8,21
-2,34,159,"LGA","RSW","B6",6,24,13
-9,13,118,"LGA","ATL","MQ",7,31,8
-4,-1,185,"EWR","MSY","UA",11,1,12
-4,-8,68,"LGA","RDU","MQ",11,11,13
-5,-12,55,"LGA","RIC","EV",7,31,8
-7,-17,41,"JFK","BOS","AA",8,19,12
-5,-17,41,"EWR","BOS","UA",2,23,12
18,0,141,"LGA","MEM","DL",3,7,11
3,-9,113,"LGA","ATL","DL",12,3,21
51,69,41,"LGA","DCA","US",10,25,16
44,6,109,"EWR","MCO","UA",6,15,6
-6,2,135,"JFK","ORD","B6",2,11,6
-2,-25,211,"EWR","DEN","UA",10,1,8
-3,-12,169,"LGA","XNA","MQ",10,15,7
-7,-26,45,"LGA","IAD","EV",8,7,14
-2,-5,148,"LGA","MEM","EV",10,29,13
-1,18,85,"LGA","CLT","MQ",10,14,9
-9,2,132,"LGA","ATL","MQ",2,22,8
14,2,86,"EWR","CLT","US",10,10,15
-6,-4,52,"LGA","PIT","9E",9,23,6
3,-37,316,"EWR","SFO","UA",8,20,10
-9,-14,146,"LGA","PBI","B6",9,22,7
6,-6,39,"EWR","BOS","UA",7,31,19
106,105,84,"LGA","DAY","9E",7,9,18
85,72,67,"LGA","CAK","FL",11,11,20
-1,-6,87,"EWR","CVG","EV",10,13,20
-6,-11,143,"JFK","TPA","B6",11,5,8
-1,-12,75,"JFK","PIT","9E",1,23,7
-5,7,36,"EWR","PVD","EV",5,22,11
3,-1,333,"JFK","SFO","UA",8,27,15
17,39,49,"LGA","DCA","US",4,23,7
0,-22,138,"JFK","PBI","B6",11,19,16
-6,14,80,"JFK","CMH","MQ",4,25,15
-13,-20,88,"LGA","DTW","MQ",4,29,13
-6,-13,91,"LGA","DTW","DL",4,16,6
0,0,156,"EWR","PBI","UA",3,21,11
14,22,240,"EWR","HOU","WN",12,9,12
-4,-21,45,"EWR","BOS","UA",7,15,6
-4,15,206,"JFK","SJU","B6",3,14,15
0,10,125,"EWR","MDW","WN",2,6,17
0,-4,45,"EWR","IAD","EV",5,23,6
-5,-17,73,"JFK","RDU","MQ",11,3,7
-1,-7,201,"EWR","IAH","UA",11,12,12
-2,-12,83,"LGA","CLT","US",8,8,6
-6,1,324,"JFK","PHX","DL",3,17,8
-3,-22,90,"LGA","CLT","US",10,29,6
1,4,141,"EWR","MCO","UA",12,14,7
5,-36,106,"LGA","MDW","WN",3,22,9
-4,-36,100,"LGA","SDF","9E",9,4,9
-8,7,158,"EWR","PBI","UA",10,8,6
15,-4,40,"LGA","PWM","DL",2,14,21
43,42,57,"JFK","ROC","B6",4,12,22
-1,-16,141,"LGA","MEM","DL",8,5,16
31,13,121,"JFK","MCO","DL",9,27,16
-8,-17,159,"JFK","TPA","DL",12,12,8
18,17,225,"JFK","SAT","DL",10,20,19
1,-27,320,"EWR","SEA","UA",10,13,9
-1,-38,304,"EWR","LAX","UA",9,8,10
-8,-8,109,"EWR","SAV","EV",9,2,9
-4,-1,51,"LGA","DCA","US",3,5,14
-7,-7,68,"JFK","RDU","MQ",9,26,7
95,129,183,"EWR","MCI","EV",1,30,8
-3,-7,47,"JFK","DCA","9E",1,31,15
-8,-18,140,"LGA","FLL","B6",4,17,6
-10,-21,39,"LGA","BOS","US",10,18,19
-3,-23,50,"LGA","BGR","EV",8,12,18
-12,-24,138,"LGA","MCO","B6",1,23,21
-4,-12,107,"EWR","ORD","MQ",9,4,18
-6,2,151,"LGA","FLL","B6",12,7,21
-1,2,125,"JFK","ATL","DL",1,6,8
7,-2,183,"EWR","IAH","UA",8,21,20
25,-11,111,"LGA","MSN","EV",12,1,14
25,21,161,"EWR","FLL","UA",3,16,14
-1,-23,327,"EWR","PDX","UA",9,24,16
-10,0,136,"LGA","STL","AA",11,17,9
-5,-19,148,"EWR","MIA","UA",3,30,14
-3,-13,88,"EWR","CLT","EV",4,5,9
-2,4,117,"EWR","ATL","DL",12,20,10
7,17,331,"EWR","SEA","AS",3,1,18
0,-13,66,"LGA","CLE","MQ",7,19,12
-2,-29,198,"EWR","IAH","UA",1,27,7
14,19,99,"EWR","GSP","EV",4,21,20
-6,0,173,"EWR","MCI","EV",4,24,12
45,56,71,"EWR","GSO","EV",6,18,13
16,32,330,"JFK","LAS","B6",4,14,9
-4,-11,221,"LGA","DEN","DL",3,9,13
-2,-15,365,"JFK","SFO","DL",2,18,10
-5,-2,37,"JFK","BOS","B6",10,14,10
-4,-20,348,"JFK","LAX","DL",1,2,12
0,-7,108,"EWR","ATL","DL",9,24,15
-6,-31,134,"LGA","MIA","AA",10,31,9
4,5,322,"EWR","LAX","UA",4,29,10
25,14,122,"LGA","ATL","MQ",12,26,9
-7,-7,104,"JFK","CLT","US",3,12,6
8,9,358,"JFK","LAX","AA",4,15,7
10,-5,61,"EWR","CLE","UA",6,12,20
17,49,55,"JFK","BOS","B6",6,17,20
-5,33,159,"EWR","MDW","WN",1,27,15
5,-11,80,"EWR","CLT","US",1,29,10
70,65,199,"JFK","SJU","B6",8,10,7
-7,-19,357,"JFK","SFO","DL",11,9,16
-4,-28,217,"JFK","DEN","DL",8,31,19
62,63,179,"JFK","MIA","DL",1,30,18
4,-34,315,"JFK","SAN","AA",1,15,17
28,5,129,"JFK","TPA","DL",9,8,18
9,-27,197,"LGA","IAH","UA",2,17,6
-6,-13,80,"EWR","DAY","EV",7,21,16
7,22,134,"EWR","MDW","WN",2,10,15
-9,-23,146,"LGA","SRQ","DL",9,2,11
-8,7,125,"JFK","CVG","MQ",1,21,16
-2,-3,204,"EWR","MSY","WN",12,31,17
-5,-36,79,"LGA","CLT","EV",6,20,19
6,0,148,"JFK","TPA","AA",2,7,19
-3,8,286,"JFK","LAS","DL",7,7,8
6,-7,142,"EWR","TPA","UA",4,26,11
-5,-17,78,"EWR","CMH","EV",4,5,6
-2,-7,99,"EWR","IND","EV",9,3,6
72,75,132,"EWR","STL","WN",5,10,17
-3,28,101,"JFK","CMH","MQ",11,23,15
-3,-7,45,"JFK","IAD","9E",7,9,14
1,8,351,"JFK","SFO","DL",9,16,13
-1,-5,207,"LGA","IAH","UA",4,28,6
-2,-18,327,"JFK","SEA","AA",9,22,19
-8,-26,136,"LGA","MSP","MQ",10,12,14
6,-30,319,"EWR","PDX","UA",6,21,18
-1,-32,142,"LGA","MSP","DL",2,15,18
0,-10,117,"EWR","BNA","EV",8,14,15
-1,-23,102,"LGA","ATL","DL",5,27,13
-5,-11,40,"EWR","BOS","UA",1,16,21
-6,-23,85,"EWR","CVG","EV",9,24,14
5,-9,37,"JFK","BOS","9E",10,19,20
35,29,46,"EWR","IAD","EV",1,13,13
20,-15,318,"JFK","LAX","DL",9,2,17
29,18,103,"LGA","ATL","FL",6,1,17
52,39,117,"JFK","ORD","B6",7,26,20
5,10,373,"JFK","SFO","B6",11,14,17
-5,0,149,"JFK","PBI","B6",4,29,9
-3,4,322,"JFK","SAN","B6",8,7,9
96,92,40,"EWR","DCA","EV",1,22,16
4,-4,40,"EWR","MHT","EV",9,8,21
49,52,67,"LGA","PIT","EV",2,11,11
3,36,340,"EWR","LAX","UA",12,17,7
64,76,112,"EWR","CVG","EV",1,21,19
-2,-5,202,"JFK","SJU","AA",12,30,19
19,31,321,"EWR","PHX","UA",3,17,19
1,-17,300,"JFK","LAX","DL",5,12,18
-4,-22,74,"JFK","CMH","MQ",10,6,16
106,118,46,"JFK","BOS","B6",3,7,14
-5,25,112,"EWR","ORD","MQ",10,15,15
52,23,321,"JFK","SMF","B6",3,10,18
-3,-8,98,"JFK","IND","MQ",4,14,15
37,25,116,"LGA","ORD","AA",6,18,13
-4,-23,182,"JFK","BQN","B6",11,26,5
8,4,84,"LGA","CLT","US",1,18,18
-4,-2,92,"JFK","CLT","US",1,25,12
-5,-17,48,"JFK","ROC","9E",3,13,9
-1,-13,28,"EWR","BDL","EV",4,24,13
0,24,81,"LGA","RDU","MQ",3,1,8
13,17,240,"EWR","DEN","WN",10,31,12
-10,-19,216,"LGA","DEN","DL",8,23,17
-3,-15,76,"EWR","DTW","EV",7,14,12
-6,0,34,"EWR","BDL","EV",2,13,13
7,-10,80,"LGA","CLT","YV",5,3,17
-3,-12,155,"LGA","MSP","DL",2,25,16
104,123,81,"LGA","DTW","MQ",4,25,16
11,5,97,"LGA","ATL","DL",9,27,14
-13,-28,154,"LGA","MEM","EV",4,2,6
0,-15,343,"EWR","LAX","VX",12,24,17
-7,0,49,"JFK","BTV","B6",8,14,11
-4,-31,154,"EWR","XNA","EV",2,17,8
-7,-7,110,"LGA","ORD","AA",11,12,15
-2,-18,40,"LGA","DCA","US",8,16,17
11,0,331,"JFK","SAN","B6",12,25,16
-5,-16,42,"JFK","BOS","9E",11,10,12
8,5,134,"EWR","MCO","B6",11,6,21
-19,-19,62,"JFK","RIC","9E",12,10,19
16,39,198,"JFK","SJU","B6",12,29,20
-5,-20,184,"JFK","BQN","B6",11,9,23
88,92,219,"LGA","DFW","AA",2,18,16
27,23,86,"EWR","DAY","EV",3,13,8
-7,-25,108,"EWR","BNA","EV",8,30,12
73,86,118,"LGA","ATL","FL",6,19,6
-5,-24,48,"LGA","ORF","EV",9,30,15
-1,-9,41,"JFK","MVY","B6",8,18,13
1,-24,130,"JFK","MCO","B6",11,30,18
-3,-10,96,"LGA","DTW","DL",4,9,14
71,63,121,"LGA","ATL","DL",12,5,14
13,-6,44,"LGA","PWM","DL",3,20,22
-7,-25,92,"EWR","CVG","9E",3,14,13
-6,-31,136,"JFK","FLL","DL",9,30,19
-3,3,86,"EWR","CLT","EV",5,3,6
-6,-8,145,"JFK","FLL","B6",11,19,18
-2,-4,110,"EWR","SDF","EV",11,21,6
-3,-8,44,"EWR","DCA","EV",11,11,6
-5,-38,197,"EWR","DFW","AA",11,29,13
-3,-19,113,"JFK","ORD","B6",3,6,6
-3,-4,202,"JFK","PSE","B6",2,23,23
27,13,128,"JFK","ORD","9E",1,9,19
-5,15,142,"LGA","MCO","DL",3,26,17
100,79,120,"LGA","MCO","B6",9,5,21
27,1,336,"JFK","LAX","VX",2,4,20
-7,-11,156,"JFK","FLL","DL",5,7,8
86,114,94,"EWR","DTW","EV",5,29,17
59,51,106,"EWR","ATL","EV",5,19,12
-5,-42,290,"JFK","SEA","B6",5,7,17
68,33,73,"LGA","CLT","US",7,29,18
-2,-15,116,"EWR","BNA","EV",4,6,10
0,-5,291,"JFK","LAS","DL",5,24,20
4,-9,98,"LGA","CHS","EV",12,20,12
-5,-13,120,"LGA","BNA","MQ",10,20,16
1,8,349,"EWR","SFO","UA",10,13,20
-5,-23,43,"LGA","DCA","US",6,26,10
0,19,128,"EWR","ATL","UA",2,14,16
-11,-16,56,"JFK","IAD","EV",12,29,14
-4,-35,188,"JFK","AUS","AA",9,10,17
25,20,195,"EWR","IAH","UA",5,24,9
-5,-33,145,"LGA","FLL","DL",9,20,11
3,-15,122,"EWR","MCO","UA",8,2,17
21,34,326,"JFK","LAX","DL",8,8,18
2,-45,214,"JFK","DEN","DL",2,28,16
-8,-6,55,"EWR","RIC","EV",4,8,8
1,-7,121,"JFK","ORD","9E",1,4,15
71,39,137,"LGA","SRQ","B6",8,26,13
38,76,76,"JFK","RDU","9E",12,22,16
58,42,131,"JFK","PBI","B6",9,15,18
-4,-13,139,"LGA","MCO","DL",4,29,9
-1,-10,42,"EWR","DCA","EV",6,13,6
-5,-17,136,"EWR","MCO","B6",11,11,17
35,58,38,"LGA","PHL","US",8,8,15
2,-17,75,"EWR","CLT","US",6,2,6
5,2,115,"EWR","ATL","EV",8,8,14
-5,-2,197,"LGA","DFW","AA",10,28,13
-6,-28,346,"JFK","LAX","B6",1,20,7
11,-20,97,"JFK","ATL","DL",8,29,16
6,-7,317,"JFK","SAN","DL",5,31,17
7,-27,282,"JFK","LAS","B6",5,3,21
37,53,124,"LGA","BNA","MQ",4,12,21
-5,-12,42,"EWR","BOS","B6",2,15,8
-3,-12,291,"JFK","LAS","B6",6,6,11
-2,-11,49,"JFK","DCA","MQ",3,29,11
1,-12,33,"JFK","BOS","AA",2,3,20
-3,6,327,"JFK","LGB","B6",7,21,13
75,92,349,"JFK","LAX","AA",12,3,13
-3,6,164,"JFK","FLL","B6",10,8,7
3,7,154,"LGA","FLL","DL",5,23,11
0,-8,103,"LGA","CVG","9E",4,28,20
-5,-23,69,"EWR","CMH","EV",9,7,14
-10,11,134,"LGA","ATL","MQ",12,9,8
-6,-8,154,"JFK","TPA","B6",2,5,14
-4,-17,46,"JFK","DCA","9E",4,20,8
-4,13,128,"LGA","ATL","MQ",8,18,12
-5,-6,359,"JFK","SFO","UA",1,6,8
-1,-12,102,"EWR","ORD","MQ",9,21,13
-6,-19,195,"JFK","SJU","AA",5,26,8
-4,-25,197,"JFK","STT","AA",2,6,8
-6,-17,119,"JFK","BNA","9E",11,1,15
-6,-8,329,"EWR","SFO","UA",10,26,8
-3,22,116,"EWR","ATL","DL",8,21,6
-3,1,300,"JFK","PHX","US",8,13,6
-1,-3,47,"JFK","PWM","B6",12,5,22
8,0,200,"JFK","PSE","B6",10,4,23
-1,-21,41,"EWR","BOS","UA",4,16,7
0,-18,141,"JFK","FLL","B6",10,16,12
4,-21,158,"EWR","MSY","WN",10,14,18
20,18,46,"EWR","BTV","EV",4,13,8
-1,5,348,"JFK","SAN","B6",11,18,9
-3,-14,124,"JFK","ATL","DL",1,14,18
-5,-14,66,"JFK","RDU","MQ",6,12,12
21,-28,279,"EWR","LAS","UA",5,14,6
-7,-19,146,"EWR","RSW","UA",4,8,20
-5,-24,53,"JFK","BUF","9E",10,2,14
-1,-14,164,"LGA","RSW","B6",1,17,7
-6,-25,126,"EWR","STL","EV",8,23,11
-5,-25,189,"JFK","SJU","B6",6,12,23
-4,-20,92,"EWR","IND","EV",9,8,11
-6,-4,83,"EWR","CLT","US",3,28,8
-8,-38,306,"JFK","LAX","AA",9,1,8
15,6,292,"EWR","LAS","UA",6,25,17
9,0,88,"LGA","DTW","MQ",5,12,16
-5,-20,53,"JFK","BUF","B6",8,21,14
2,-37,348,"JFK","SFO","VX",1,7,12
-2,-24,324,"JFK","LAX","B6",2,15,11
-5,6,178,"LGA","PBI","DL",12,26,12
-3,-11,287,"JFK","LAS","DL",9,21,10
-4,-21,281,"JFK","LAS","B6",5,14,7
-5,5,354,"JFK","PDX","B6",8,3,20
-5,-15,196,"LGA","DFW","AA",10,29,13
0,2,38,"JFK","ACK","B6",7,8,12
67,80,334,"EWR","SEA","UA",6,17,18
-1,7,169,"EWR","MCI","EV",10,21,15
-6,-10,86,"JFK","CLT","US",11,9,8
-2,35,115,"JFK","ATL","DL",6,30,8
6,-14,146,"EWR","MSP","EV",4,22,6
-1,2,49,"JFK","IAD","EV",8,30,14
-5,-16,80,"LGA","CLT","US",4,14,12
-3,-23,106,"EWR","ORD","UA",7,4,10
-6,-2,107,"EWR","ATL","DL",8,5,10
-10,-12,152,"LGA","FLL","DL",1,28,19
0,-15,80,"LGA","DTW","DL",9,23,9
2,-16,85,"JFK","CLT","US",11,9,6
20,31,120,"LGA","ATL","MQ",1,14,9
3,-7,144,"EWR","TPA","B6",4,2,15
2,-1,344,"JFK","LAX","UA",2,21,15
2,-25,146,"EWR","MIA","UA",11,17,14
36,67,163,"JFK","FLL","B6",2,19,18
33,52,311,"EWR","PHX","UA",1,16,6
-7,-27,185,"EWR","IAH","UA",6,5,5
-3,-7,90,"EWR","DTW","EV",10,19,17
2,-18,115,"JFK","JAX","B6",1,12,13
75,74,158,"LGA","FLL","DL",11,8,11
-10,-9,78,"LGA","DTW","MQ",8,19,6
-8,-32,214,"LGA","DFW","AA",3,10,9
-4,7,159,"EWR","MIA","AA",1,3,6
58,43,113,"JFK","JAX","B6",6,2,21
12,15,261,"JFK","ABQ","B6",8,11,20
-6,-26,80,"LGA","CLT","US",7,26,6
2,-29,171,"JFK","RSW","DL",2,27,16
-5,-12,304,"EWR","PHX","UA",10,28,12
-2,-12,274,"JFK","SLC","DL",12,26,7
-12,-16,214,"EWR","DFW","AA",2,26,17
15,9,43,"EWR","IAD","EV",10,28,12
-3,-18,126,"LGA","MEM","EV",7,26,10
-6,-10,323,"JFK","LAX","UA",10,7,6
-8,-21,124,"JFK","BNA","MQ",12,27,17
-4,-23,105,"EWR","ORD","MQ",10,1,20
67,66,77,"LGA","CLE","EV",1,21,19
21,8,147,"LGA","MCO","DL",1,30,17
-8,-17,141,"LGA","MSP","DL",9,28,18
-1,-14,154,"JFK","MIA","AA",1,28,5
66,68,129,"EWR","ATL","DL",12,9,13
-3,-10,72,"EWR","CLE","UA",1,22,20
10,-1,48,"JFK","BUF","9E",9,28,18
-7,-26,136,"LGA","MCO","DL",8,21,17
-1,18,168,"EWR","FLL","B6",1,22,6
-4,-5,109,"EWR","ORD","MQ",8,14,11
12,3,200,"EWR","SJU","UA",10,21,7
-5,-10,203,"EWR","IAH","UA",1,17,19
4,12,368,"EWR","SFO","UA",12,8,14
-6,-31,268,"EWR","PHX","US",6,9,6
-9,-10,84,"EWR","DAY","EV",3,11,21
-2,-6,143,"EWR","TPA","UA",4,11,7
-10,-16,68,"EWR","GSO","EV",6,5,13
2,6,159,"LGA","STL","WN",12,28,12
0,-12,121,"LGA","MKE","WN",6,16,9
-9,-17,48,"LGA","IAD","EV",1,25,6
-11,-37,130,"LGA","MCO","DL",11,5,19
-6,-17,151,"LGA","MSY","DL",9,10,8
-10,13,95,"EWR","DTW","EV",2,22,8
