ind_id,survey_round,district_id,region_id,treated,treatment,event_phase,sex,age,age_sq,nonag_employment,decision_power,savings_account,dv_accept,dv_goingout,dv_kids,dv_arguing,dv_sex,dv_food,hh_size,age_head,survey_weight
IND_008805,2011,ET_D056,2,0,0,,1,18,324,,,,0,0,0,0,1,0,7,44,1.243
IND_008806,2011,ET_D130,10,0,0,,1,28,784,0,,,1,1,1,0,0,1,2,41,0.7727
IND_008807,2011,ET_D123,8,0,0,,1,26,676,0,,0,0,1,1,0,0,1,6,45,0.9426
IND_008808,2016,ET_D006,5,1,1,0,1,39,1521,0,,1,0,0,0,1,0,1,3,38,1.2599
IND_008809,2016,ET_D004,4,1,1,0,1,26,676,1,,0,1,1,1,0,0,0,5,24,0.6079
IND_008810,2005,ET_D018,1,0,0,,1,26,676,0,0,0,0,1,1,0,0,1,6,43,1.4999
IND_008811,2000,ET_D037,1,0,0,,1,45,2025,0,,0,1,0,1,0,0,1,7,27,0.9945
IND_008812,2005,ET_D010,3,1,0,-2,1,41,1681,0,0,0,0,1,1,0,0,1,4,45,0.8238
IND_008813,2005,ET_D014,6,1,0,-3,0,29,841,0,,,,,,,,,5,52,1.088
IND_008814,2016,ET_D122,8,0,0,,0,21,441,1,,,,,,,,,5,34,1.556
IND_008815,2000,ET_D039,1,0,0,,0,28,784,1,,,,,,,,,4,69,0.8598
IND_008816,2019,ET_D002,4,1,1,1,0,47,2209,0,,,,,,,,,2,31,0.7081
IND_008817,2005,ET_D047,2,0,0,,1,15,225,1,1,0,1,0,1,0,0,1,4,46,1.3267
IND_008818,2011,ET_D015,1,1,0,-2,1,24,576,0,,0,1,1,0,1,1,1,7,42,1.1718
IND_008819,2005,ET_D129,10,0,0,,1,35,1225,0,1,0,1,1,0,1,0,1,7,44,1.2644
IND_008820,2019,ET_D033,1,0,0,,1,28,784,0,,0,,1,1,0,0,0,5,27,2.1699
IND_008821,2019,ET_D040,1,0,0,,1,34,1156,0,1,0,0,1,0,0,0,1,5,35,1.1145
IND_008822,2011,ET_D008,1,1,0,-1,1,48,2304,0,,0,0,0,0,0,0,0,4,46,1.1112
IND_008823,2011,ET_D093,4,0,0,,1,15,225,0,,0,1,0,0,0,0,0,7,74,1.0384
IND_008824,2019,ET_D115,7,0,0,,1,34,1156,0,,0,1,0,0,1,0,1,1,24,1.047
IND_008825,2000,ET_D127,9,0,0,,1,24,576,0,,0,0,0,1,0,0,0,5,25,1.216
IND_008826,2016,ET_D132,11,0,0,,1,24,576,1,,0,1,0,1,0,1,1,3,25,0.4204
IND_008827,2016,ET_D006,5,1,1,0,1,30,900,1,,,0,0,0,0,0,0,3,43,0.8853
IND_008828,2005,ET_D019,1,0,0,,0,25,625,0,,,,,,,,,6,45,0.9952
IND_008829,2005,ET_D056,2,0,0,,0,38,1444,1,,,,,,,,,4,45,1.1632
IND_008830,2011,ET_D029,1,0,0,,1,32,1024,0,,0,,0,1,1,1,,6,37,0.818
IND_008831,2019,ET_D028,1,0,0,,1,21,441,0,,,0,0,0,0,0,0,2,30,0.6455
IND_008832,2019,ET_D100,5,0,0,,1,34,1156,0,1,0,1,1,1,,1,0,3,44,1.0316
IND_008833,2019,ET_D105,6,0,0,,1,50,2500,0,0,0,,0,0,0,1,1,7,44,0.9899
IND_008834,2000,ET_D030,1,0,0,,0,29,841,1,,,,,,,,,3,40,0.857
IND_008835,2016,ET_D011,2,1,1,0,0,33,1089,0,,,,,,,,,4,27,0.8047
IND_008836,2005,ET_D013,2,1,0,-3,1,22,484,1,,0,0,0,,,0,0,6,49,1.3291
IND_008837,2016,ET_D112,7,0,0,,1,38,1444,0,,0,1,1,,1,0,1,5,42,0.5101
IND_008838,2011,ET_D130,10,0,0,,1,40,1600,1,1,,1,0,1,0,,1,5,36,0.5758
IND_008839,2019,ET_D079,3,0,0,,1,18,324,0,,0,0,1,1,1,1,1,6,39,1.1429
IND_008840,2019,ET_D046,2,0,0,,1,32,1024,0,1,0,1,0,1,1,0,1,2,47,0.5226
IND_008841,2000,ET_D131,10,0,0,,1,33,1089,0,,0,1,0,0,1,1,0,4,44,1.3379
IND_008842,2000,ET_D039,1,0,0,,1,28,784,0,,0,1,1,1,0,0,1,6,43,1.1013
IND_008843,2019,ET_D124,9,0,0,,1,32,1024,0,,0,0,0,1,1,0,1,4,43,0.5623
IND_008844,2019,ET_D026,1,0,0,,0,31,961,0,,,,,,,,,5,32,0.7079
IND_008845,2000,ET_D056,2,0,0,,1,23,529,0,,0,1,0,1,1,0,0,6,20,0.8613
IND_008846,2005,ET_D097,5,0,0,,1,28,784,0,,,1,0,1,0,0,0,7,51,1.0325
IND_008847,2005,ET_D006,5,1,0,-2,0,25,625,0,,,,,,,,,4,36,1.5169
IND_008848,2011,ET_D024,1,0,0,,1,34,1156,1,,0,1,0,0,0,0,0,8,43,0.7216
IND_008849,2005,ET_D058,2,0,0,,0,15,225,0,,,,,,,,,7,65,1.6036
IND_008850,2016,ET_D034,1,0,0,,1,23,529,0,,0,1,1,1,1,0,,4,43,0.4709
IND_008851,2019,ET_D021,1,0,0,,1,34,1156,0,,0,1,0,1,1,,0,5,47,0.7326
IND_008852,2005,ET_D085,4,0,0,,1,40,1600,0,1,,,1,1,1,0,1,5,61,0.6253
IND_008853,2019,ET_D031,1,0,0,,1,16,256,0,,0,0,0,1,1,1,1,6,45,0.5323
IND_008854,2016,ET_D115,7,0,0,,1,30,900,0,,0,1,1,0,0,0,0,6,57,0.7432
IND_008855,2016,ET_D113,7,0,0,,1,38,1444,1,1,0,1,0,,1,0,0,8,45,0.4856
IND_008856,2005,ET_D103,5,0,0,,1,26,676,1,1,,1,0,1,0,1,0,3,51,0.9758
IND_008857,2019,ET_D002,4,1,1,1,1,27,729,0,,0,1,0,1,1,0,0,4,47,0.8683
IND_008858,2019,ET_D028,1,0,0,,1,34,1156,0,,0,0,1,0,0,,0,8,37,2.4814
IND_008859,2016,ET_D090,4,0,0,,1,25,625,1,1,0,0,1,1,1,0,1,4,61,1.1389
IND_008860,2005,ET_D014,6,1,0,-3,1,25,625,0,,0,0,1,0,0,,0,8,70,1.9578
IND_008861,2011,ET_D004,4,1,0,-1,0,20,400,1,,,,,,,,,4,33,0.6296
IND_008862,2016,ET_D007,1,1,1,0,0,24,576,0,,,,,,,,,4,38,0.9042
IND_008863,2005,ET_D027,1,0,0,,1,28,784,0,,0,1,0,1,1,1,1,6,31,1.5168
IND_008864,2016,ET_D051,2,0,0,,1,36,1296,1,,0,1,0,1,0,1,1,5,42,0.7615
IND_008865,2005,ET_D111,6,0,0,,1,23,529,1,1,0,1,1,0,1,0,1,5,23,0.8086
IND_008866,2016,ET_D017,7,1,0,-1,0,20,400,0,,,,,,,,,8,32,0.8688
IND_008867,2016,ET_D014,6,1,0,-1,0,15,225,0,,,,,,,,,9,51,1.0667
IND_008868,2005,ET_D073,3,0,0,,1,15,225,0,,0,1,1,1,1,0,0,7,47,0.4439
IND_008869,2011,ET_D118,7,0,0,,1,23,529,1,,0,1,0,0,0,1,1,7,59,0.5981
IND_008870,2000,ET_D133,11,0,0,,1,38,1444,1,,0,0,1,0,0,0,1,4,33,0.6903
IND_008871,2016,ET_D047,2,0,0,,0,34,1156,0,,,,,,,,,8,64,1.0628
IND_008872,2016,ET_D070,3,0,0,,0,23,529,0,,,,,,,,,6,40,0.5723
IND_008873,2019,ET_D048,2,0,0,,1,19,361,0,1,0,0,0,0,1,1,1,8,39,1.1242
IND_008874,2000,ET_D092,4,0,0,,1,41,1681,0,,0,0,1,0,1,0,1,3,26,1.0742
IND_008875,2019,ET_D066,2,0,0,,0,26,676,0,,,,,,,,,5,41,1.2916
IND_008876,2005,ET_D039,1,0,0,,1,40,1600,0,,0,1,0,0,,1,0,9,59,0.7756
IND_008877,2019,ET_D016,2,1,1,0,1,21,441,1,1,0,0,0,0,1,0,0,4,47,1.1606
IND_008878,2016,ET_D054,2,0,0,,0,51,2601,1,,,,,,,,,3,41,0.6549
IND_008879,2011,ET_D121,8,0,0,,0,21,441,1,,,,,,,,,6,51,1.3651
IND_008880,2019,ET_D081,3,0,0,,1,35,1225,1,,0,1,0,1,1,0,1,5,49,0.8497
IND_008881,2011,ET_D062,2,0,0,,1,32,1024,0,,0,0,0,0,0,,1,5,40,1.1463
IND_008882,2019,ET_D009,2,1,1,1,1,32,1024,,,0,,0,0,0,0,0,4,57,1.0074
IND_008883,2011,ET_D039,1,0,0,,1,28,784,0,,0,0,0,0,1,0,0,7,45,1.1459
IND_008884,2011,ET_D012,1,1,0,-2,1,26,676,0,,0,1,0,0,0,0,0,7,50,1.2465
IND_008885,2016,ET_D066,2,0,0,,0,42,1764,0,,,,,,,,,4,62,0.83
IND_008886,2019,ET_D004,4,1,1,1,1,43,1849,0,,0,1,1,0,1,0,0,5,59,1.0495
IND_008887,2019,ET_D119,7,0,0,,0,31,961,1,,,,,,,,,6,47,1.3472
IND_008888,2011,ET_D023,1,0,0,,1,28,784,0,1,0,,0,0,,0,1,6,43,1.1871
IND_008889,2011,ET_D032,1,0,0,,1,24,576,0,,0,0,0,0,0,1,0,7,28,0.5548
IND_008890,2016,ET_D002,4,1,1,0,1,42,1764,1,,0,1,0,0,0,0,0,2,39,1.4332
IND_008891,2005,ET_D106,6,0,0,,1,38,1444,0,,0,1,1,1,1,0,0,7,37,1.937
IND_008892,2016,ET_D005,3,1,1,0,0,35,1225,1,,,,,,,,,3,34,1.3329
IND_008893,2005,ET_D065,2,0,0,,1,32,1024,0,1,0,1,0,1,0,1,0,4,33,1.1421
IND_008894,2005,ET_D052,2,0,0,,1,25,625,0,1,0,1,0,1,1,1,,4,33,0.5133
IND_008895,2005,ET_D053,2,0,0,,0,27,729,1,,,,,,,,,6,30,0.7753
IND_008896,2011,ET_D031,1,0,0,,1,35,1225,0,,0,1,,0,1,0,0,8,51,0.6739
IND_008897,2011,ET_D036,1,0,0,,0,38,1444,1,,,,,,,,,4,32,1.0292
IND_008898,2011,ET_D130,10,0,0,,0,22,484,1,,,,,,,,,5,32,0.8221
IND_008899,2016,ET_D101,5,0,0,,1,43,1849,0,,0,1,1,1,0,,0,4,58,0.3773
IND_008900,2005,ET_D028,1,0,0,,1,24,576,0,1,0,0,0,0,0,0,1,2,44,1.1601
IND_008901,2005,ET_D126,9,0,0,,1,39,1521,1,1,,0,,0,1,1,1,7,50,0.4457
IND_008902,2011,ET_D026,1,0,0,,1,53,2809,1,,0,0,1,,0,1,1,5,53,0.8579
IND_008903,2011,ET_D007,1,1,0,-1,1,26,676,0,1,0,1,1,1,0,0,0,3,58,1.472
IND_008904,2011,ET_D038,1,0,0,,0,23,529,0,,,,,,,,,5,26,1.5229
IND_008905,2016,ET_D044,2,0,0,,1,38,1444,0,,0,1,1,0,1,1,0,6,45,0.7346
IND_008906,2019,ET_D007,1,1,1,1,1,32,1024,1,1,0,0,1,0,1,0,1,1,42,0.7249
IND_008907,2011,ET_D016,2,1,0,-2,1,37,1369,1,,0,0,0,0,0,0,0,4,47,1.2197
IND_008908,2005,ET_D133,11,0,0,,1,20,400,0,,0,,1,1,1,0,0,7,31,0.9338
IND_008909,2019,ET_D002,4,1,1,1,0,15,225,0,,,,,,,,,5,41,1.6276
IND_008910,2005,ET_D004,4,1,0,-2,1,30,900,0,,0,0,1,1,,0,0,6,55,0.9396
IND_008911,2000,ET_D103,5,0,0,,1,27,729,0,,0,,1,1,0,1,1,6,46,0.8237
IND_008912,2011,ET_D039,1,0,0,,0,44,1936,0,,,,,,,,,5,54,0.9582
IND_008913,2016,ET_D039,1,0,0,,0,47,2209,0,,,,,,,,,8,56,0.4922
IND_008914,2016,ET_D080,3,0,0,,1,34,1156,0,1,0,1,0,1,1,,1,2,36,1.2391
IND_008915,2016,ET_D042,1,0,0,,1,26,676,0,1,0,1,1,0,0,1,0,5,31,0.9495
IND_008916,2016,ET_D007,1,1,1,0,1,40,1600,0,1,1,0,1,1,1,1,1,6,18,0.9138
IND_008917,2019,ET_D004,4,1,1,1,1,52,2704,0,,1,0,0,0,0,1,0,4,74,0.5294
IND_008918,2011,ET_D110,6,0,0,,1,46,2116,0,,0,1,0,0,1,1,0,6,45,1.3859
IND_008919,2011,ET_D034,1,0,0,,1,28,784,1,,0,,1,0,0,0,0,7,52,1.0805
IND_008920,2005,ET_D031,1,0,0,,1,19,361,0,1,0,1,1,0,0,1,1,4,37,1.0671
IND_008921,2005,ET_D013,2,1,0,-3,1,24,576,0,,0,0,0,1,1,1,0,6,38,0.7756
IND_008922,2005,ET_D103,5,0,0,,1,29,841,1,,0,1,0,0,0,0,0,8,31,0.7824
IND_008923,2016,ET_D125,9,0,0,,1,25,625,0,,0,1,1,0,0,1,0,4,51,1.2246
IND_008924,2011,ET_D002,4,1,0,-1,1,25,625,1,,0,1,0,1,0,,1,7,26,0.8803
IND_008925,2019,ET_D046,2,0,0,,0,38,1444,0,,,,,,,,,2,33,0.9769
IND_008926,2019,ET_D139,12,0,0,,1,15,225,1,0,0,1,1,1,0,0,1,6,55,1.2241
IND_008927,2005,ET_D021,1,0,0,,0,25,625,1,,,,,,,,,4,18,0.9846
IND_008928,2016,ET_D073,3,0,0,,1,30,900,0,1,0,0,0,0,1,1,1,6,48,0.5599
IND_008929,2005,ET_D038,1,0,0,,1,33,1089,0,1,0,1,1,0,0,1,1,3,50,0.969
IND_008930,2011,ET_D008,1,1,0,-1,1,39,1521,0,1,0,1,0,0,0,1,,6,57,0.9308
IND_008931,2019,ET_D009,2,1,1,1,1,33,1089,0,1,0,0,1,0,0,0,0,2,18,0.9666
IND_008932,2005,ET_D045,2,0,0,,0,22,484,0,,,,,,,,,8,51,0.7565
IND_008933,2016,ET_D045,2,0,0,,1,26,676,1,,0,1,1,1,1,0,1,6,51,0.4591
IND_008934,2011,ET_D002,4,1,0,-1,1,18,324,,,0,0,0,0,1,1,0,9,58,0.7405
IND_008935,2019,ET_D017,7,1,1,0,1,42,1764,1,1,0,0,0,0,1,0,1,2,53,0.7457
IND_008936,2016,ET_D089,4,0,0,,1,41,1681,1,1,0,1,0,0,0,1,0,6,28,1.0617
IND_008937,2000,ET_D007,1,1,0,-3,0,39,1521,1,,,,,,,,,7,58,0.8856
IND_008938,2016,ET_D041,1,0,0,,0,27,729,0,,,,,,,,,4,51,1.163
IND_008939,2016,ET_D033,1,0,0,,1,34,1156,,1,0,0,1,0,0,,1,7,59,1.2913
IND_008940,2019,ET_D001,1,1,1,2,1,19,361,0,,0,0,0,0,0,0,0,7,42,1.3952
IND_008941,2000,ET_D085,4,0,0,,1,33,1089,0,,0,0,0,0,,1,1,6,33,1.0989
IND_008942,2000,ET_D020,1,0,0,,1,28,784,,,0,1,0,1,1,0,1,5,19,1.6063
IND_008943,2000,ET_D047,2,0,0,,1,22,484,0,,0,1,0,1,1,1,0,6,40,0.4805
IND_008944,2016,ET_D038,1,0,0,,0,30,900,0,,,,,,,,,8,24,0.9632
IND_008945,2016,ET_D059,2,0,0,,0,35,1225,0,,,,,,,,,7,54,0.8526
IND_008946,2019,ET_D017,7,1,1,0,0,27,729,1,,,,,,,,,7,30,1.3738
IND_008947,2011,ET_D113,7,0,0,,1,20,400,,0,0,0,1,1,,0,,3,37,1.0624
IND_008948,2019,ET_D079,3,0,0,,1,23,529,0,1,0,0,0,1,1,1,1,6,48,1.6907
IND_008949,2016,ET_D092,4,0,0,,1,21,441,0,1,0,1,1,1,0,0,1,6,40,1.414
IND_008950,2019,ET_D085,4,0,0,,0,23,529,1,,,,,,,,,4,19,1.1086
IND_008951,2011,ET_D106,6,0,0,,1,32,1024,0,1,0,,1,0,0,0,0,8,34,1.2479
IND_008952,2016,ET_D075,3,0,0,,0,26,676,1,,,,,,,,,2,37,0.7607
IND_008953,2000,ET_D015,1,1,0,-4,0,28,784,0,,,,,,,,,6,49,1.1953
IND_008954,2000,ET_D074,3,0,0,,1,29,841,1,1,0,0,,1,0,0,1,5,41,1.001
IND_008955,2011,ET_D001,1,1,1,0,0,38,1444,0,,,,,,,,,5,47,1.4241
IND_008956,2005,ET_D055,2,0,0,,1,45,2025,0,,0,0,1,0,0,0,1,8,48,0.7585
IND_008957,2000,ET_D016,2,1,0,-4,1,51,2601,0,,0,1,1,1,0,0,1,2,41,0.6284
IND_008958,2005,ET_D127,9,0,0,,1,31,961,0,,0,0,1,1,1,0,0,3,18,1.0529
IND_008959,2016,ET_D124,9,0,0,,1,18,324,1,,0,1,0,0,1,1,0,5,54,0.5995
IND_008960,2016,ET_D038,1,0,0,,1,33,1089,,,0,1,0,1,0,0,1,4,43,1.1963
IND_008961,2016,ET_D131,10,0,0,,1,34,1156,0,,,0,0,1,0,,1,2,46,0.7141
IND_008962,2016,ET_D098,5,0,0,,1,34,1156,1,,0,0,0,0,1,0,1,8,56,0.4508
IND_008963,2019,ET_D001,1,1,1,2,0,35,1225,0,,,,,,,,,4,42,0.9629
IND_008964,2000,ET_D139,12,0,0,,1,39,1521,1,1,0,1,1,0,1,1,0,4,56,1.1663
IND_008965,2000,ET_D042,1,0,0,,1,19,361,1,,0,1,0,0,0,1,0,6,29,0.5549
IND_008966,2016,ET_D017,7,1,0,-1,1,31,961,1,0,0,,1,0,0,0,0,6,46,0.6933
IND_008967,2005,ET_D067,2,0,0,,0,24,576,1,,,,,,,,,4,32,1.1087
IND_008968,2005,ET_D019,1,0,0,,1,15,225,0,,0,1,0,0,0,0,1,5,20,0.806
IND_008969,2019,ET_D032,1,0,0,,1,17,289,0,,0,0,0,1,1,1,0,7,34,0.5759
IND_008970,2016,ET_D009,2,1,1,0,1,42,1764,0,,0,0,,0,0,0,0,3,52,1.0122
IND_008971,2019,ET_D002,4,1,1,1,0,26,676,0,,,,,,,,,3,48,0.753
IND_008972,2005,ET_D107,6,0,0,,1,18,324,1,,0,0,0,0,0,0,0,4,50,0.9816
IND_008973,2016,ET_D083,4,0,0,,0,47,2209,1,,,,,,,,,6,22,0.9249
IND_008974,2016,ET_D013,2,1,0,-1,0,40,1600,0,,,,,,,,,6,28,0.8399
IND_008975,2019,ET_D051,2,0,0,,0,32,1024,0,,,,,,,,,4,47,1.0473
IND_008976,2011,ET_D007,1,1,0,-1,0,27,729,0,,,,,,,,,1,29,0.6408
IND_008977,2019,ET_D090,4,0,0,,0,31,961,1,,,,,,,,,10,30,0.9714
IND_008978,2000,ET_D029,1,0,0,,1,29,841,1,1,0,1,0,0,1,0,1,6,28,1.076
IND_008979,2016,ET_D005,3,1,1,0,1,29,841,1,1,0,1,0,1,1,1,0,4,20,0.9007
IND_008980,2019,ET_D117,7,0,0,,1,42,1764,0,1,0,1,0,0,1,1,1,5,47,1.0285
IND_008981,2000,ET_D090,4,0,0,,1,24,576,0,,0,0,0,0,1,1,0,4,33,1.2717
IND_008982,2016,ET_D122,8,0,0,,1,31,961,0,1,0,1,1,0,1,1,0,6,56,0.6343
IND_008983,2000,ET_D049,2,0,0,,0,38,1444,0,,,,,,,,,3,43,1.8146
IND_008984,2011,ET_D137,12,0,0,,1,24,576,1,1,0,1,1,0,1,1,0,6,41,1.0837
IND_008985,2019,ET_D057,2,0,0,,0,36,1296,1,,,,,,,,,6,36,0.7721
IND_008986,2016,ET_D071,3,0,0,,1,31,961,1,1,0,1,1,0,1,1,1,2,39,1.7244
IND_008987,2005,ET_D025,1,0,0,,0,33,1089,0,,,,,,,,,1,26,0.5318
IND_008988,2016,ET_D061,2,0,0,,0,31,961,0,,,,,,,,,6,33,1.4422
IND_008989,2011,ET_D027,1,0,0,,0,29,841,1,,,,,,,,,2,30,1.2374
IND_008990,2019,ET_D127,9,0,0,,1,39,1521,0,,0,0,1,1,1,0,1,5,43,0.7174
IND_008991,2000,ET_D102,5,0,0,,1,23,529,0,,0,1,1,0,1,0,0,5,24,1.4937
IND_008992,2005,ET_D115,7,0,0,,0,37,1369,1,,,,,,,,,5,61,0.9748
IND_008993,2011,ET_D126,9,0,0,,1,26,676,0,,0,1,1,1,,1,0,8,53,1.5186
IND_008994,2016,ET_D111,6,0,0,,1,15,225,1,,0,1,1,1,0,0,1,1,39,1.045
IND_008995,2000,ET_D003,2,1,0,-3,1,19,361,1,,0,0,0,,0,1,1,9,55,0.9864
IND_008996,2019,ET_D035,1,0,0,,1,28,784,0,1,0,0,0,0,0,0,0,6,35,0.4792
IND_008997,2016,ET_D112,7,0,0,,1,22,484,0,,1,1,1,0,1,0,1,6,26,0.8707
IND_008998,2011,ET_D025,1,0,0,,1,28,784,0,1,0,1,1,0,0,0,1,6,49,0.7558
IND_008999,2016,ET_D091,4,0,0,,0,28,784,1,,,,,,,,,6,53,0.8914
IND_009000,2000,ET_D010,3,1,0,-3,1,31,961,1,1,0,0,0,0,1,1,1,5,43,1.0422
IND_009001,2016,ET_D008,1,1,1,0,0,36,1296,0,,,,,,,,,6,36,0.8243
IND_009002,2016,ET_D070,3,0,0,,1,27,729,0,,0,0,0,0,1,0,1,3,57,0.7607
IND_009003,2016,ET_D130,10,0,0,,1,21,441,1,,0,1,0,1,0,0,1,6,40,0.9121
IND_009004,2005,ET_D118,7,0,0,,1,15,225,,1,0,0,0,0,0,,1,7,34,0.6255
IND_009005,2019,ET_D058,2,0,0,,1,34,1156,1,1,0,0,0,0,0,,1,7,61,1.5639
IND_009006,2019,ET_D098,5,0,0,,1,23,529,0,1,0,0,0,0,0,0,1,5,39,0.8372
IND_009007,2005,ET_D121,8,0,0,,1,24,576,1,1,0,1,1,,0,1,1,3,67,1.5641
IND_009008,2019,ET_D071,3,0,0,,1,33,1089,1,,0,1,1,0,0,,,4,40,1.5498
IND_009009,2016,ET_D114,7,0,0,,1,28,784,1,1,1,0,1,1,0,0,1,4,54,1.5812
IND_009010,2005,ET_D039,1,0,0,,1,34,1156,0,1,0,1,0,1,1,0,0,6,59,1.2637
IND_009011,2011,ET_D077,3,0,0,,1,32,1024,0,,0,1,1,1,0,0,0,6,56,1.197
IND_009012,2016,ET_D089,4,0,0,,1,28,784,1,,0,1,0,1,0,1,1,7,42,0.9669
IND_009013,2019,ET_D048,2,0,0,,1,17,289,0,,,1,1,1,1,0,1,7,30,0.9247
IND_009014,2016,ET_D036,1,0,0,,1,29,841,1,1,0,1,0,0,1,1,1,7,22,0.8868
IND_009015,2005,ET_D023,1,0,0,,1,44,1936,0,,0,0,0,1,0,0,1,4,53,0.6367
IND_009016,2000,ET_D097,5,0,0,,0,15,225,0,,,,,,,,,3,44,1.0131
IND_009017,2016,ET_D042,1,0,0,,1,30,900,0,1,0,0,0,1,0,1,1,6,45,1.7319
IND_009018,2005,ET_D034,1,0,0,,0,38,1444,0,,,,,,,,,7,41,1.3897
IND_009019,2011,ET_D068,2,0,0,,1,39,1521,0,,0,1,1,1,1,1,0,5,73,1.9597
IND_009020,2011,ET_D119,7,0,0,,1,37,1369,0,,0,1,,1,,1,1,5,41,1.319
IND_009021,2011,ET_D103,5,0,0,,0,22,484,0,,,,,,,,,8,50,1.0023
IND_009022,2016,ET_D005,3,1,1,0,0,39,1521,1,,,,,,,,,2,65,0.6263
IND_009023,2011,ET_D035,1,0,0,,1,38,1444,0,,0,0,,0,0,0,1,3,65,1.0434
IND_009024,2016,ET_D096,5,0,0,,1,25,625,1,,0,0,1,0,1,1,1,5,40,1.446
IND_009025,2011,ET_D021,1,0,0,,1,33,1089,1,,0,1,0,0,0,1,,6,27,0.9651
IND_009026,2005,ET_D047,2,0,0,,0,29,841,1,,,,,,,,,5,52,0.7465
IND_009027,2011,ET_D017,7,1,0,-2,1,34,1156,0,0,0,1,0,0,0,,1,9,52,1.0312
IND_009028,2019,ET_D005,3,1,1,1,1,26,676,1,1,,0,0,1,0,0,0,2,27,1.0674
IND_009029,2016,ET_D032,1,0,0,,1,38,1444,0,,0,1,0,0,1,1,0,3,55,1.0859
IND_009030,2016,ET_D001,1,1,1,1,1,50,2500,0,1,1,1,1,0,1,0,1,6,31,0.5295
IND_009031,2000,ET_D093,4,0,0,,1,35,1225,0,,0,1,0,1,1,0,0,6,43,1.1788
IND_009032,2016,ET_D097,5,0,0,,0,31,961,0,,,,,,,,,6,51,1.0087
IND_009033,2011,ET_D049,2,0,0,,1,33,1089,0,0,0,0,0,1,0,0,0,4,45,0.8068
IND_009034,2011,ET_D137,12,0,0,,0,29,841,1,,,,,,,,,7,42,0.551
IND_009035,2005,ET_D017,7,1,0,-3,1,27,729,0,1,0,1,0,1,0,1,0,4,40,0.4491
IND_009036,2019,ET_D043,1,0,0,,0,41,1681,0,,,,,,,,,6,25,0.7574
IND_009037,2011,ET_D003,2,1,0,-1,1,15,225,0,,0,0,0,0,0,0,1,3,28,0.6362
IND_009038,2016,ET_D054,2,0,0,,1,23,529,1,,0,1,0,1,0,1,0,5,36,0.9695
IND_009039,2016,ET_D024,1,0,0,,1,35,1225,1,0,0,0,0,1,,0,0,5,25,0.6526
IND_009040,2011,ET_D012,1,1,0,-2,1,44,1936,0,,0,1,0,0,0,0,1,5,41,0.924
IND_009041,2019,ET_D115,7,0,0,,1,32,1024,0,,0,1,0,1,0,1,0,7,21,1.1836
IND_009042,2016,ET_D056,2,0,0,,0,30,900,1,,,,,,,,,6,58,1.5488
IND_009043,2000,ET_D005,3,1,0,-3,0,28,784,0,,,,,,,,,4,43,1.3041
IND_009044,2005,ET_D015,1,1,0,-3,1,30,900,0,,0,0,1,0,1,1,1,4,46,0.6681
IND_009045,2016,ET_D062,2,0,0,,1,22,484,0,,0,0,0,1,0,0,0,8,52,0.7174
IND_009046,2016,ET_D135,11,0,0,,1,28,784,0,,0,0,,1,1,1,0,6,62,1.037
IND_009047,2016,ET_D125,9,0,0,,1,44,1936,0,1,0,0,1,1,,0,0,3,34,0.8353
IND_009048,2000,ET_D128,10,0,0,,1,23,529,0,,0,1,1,1,1,0,1,10,61,1.2929
IND_009049,2016,ET_D025,1,0,0,,1,29,841,0,,0,1,0,0,1,0,1,5,41,1.46
IND_009050,2005,ET_D001,1,1,0,-1,0,36,1296,0,,,,,,,,,4,45,0.9997
IND_009051,2011,ET_D128,10,0,0,,1,26,676,0,,0,0,1,0,0,1,0,5,39,0.6587
IND_009052,2016,ET_D023,1,0,0,,1,28,784,0,,0,1,0,0,1,1,1,4,56,1.2018
IND_009053,2011,ET_D065,2,0,0,,0,16,256,0,,,,,,,,,3,39,0.8897
IND_009054,2016,ET_D117,7,0,0,,1,29,841,0,,,0,0,1,0,0,0,6,63,1.7329
IND_009055,2019,ET_D071,3,0,0,,1,19,361,1,,0,0,0,1,0,0,0,7,47,1.301
IND_009056,2000,ET_D042,1,0,0,,1,24,576,1,,0,1,1,1,0,1,0,5,51,1.9679
IND_009057,2016,ET_D104,6,0,0,,0,35,1225,0,,,,,,,,,4,34,0.9261
IND_009058,2016,ET_D003,2,1,1,0,1,35,1225,0,,1,1,,1,0,0,1,5,52,0.7397
IND_009059,2019,ET_D062,2,0,0,,0,41,1681,0,,,,,,,,,5,52,0.75
IND_009060,2019,ET_D001,1,1,1,2,1,17,289,0,1,1,0,0,0,0,1,1,2,34,1.1239
IND_009061,2019,ET_D099,5,0,0,,1,41,1681,0,0,0,1,1,1,0,0,0,8,37,1.3477
IND_009062,2011,ET_D114,7,0,0,,1,17,289,1,,0,0,0,0,0,0,0,4,51,1.1853
IND_009063,2019,ET_D074,3,0,0,,1,36,1296,0,,,0,0,1,0,1,1,5,44,0.7987
IND_009064,2000,ET_D042,1,0,0,,1,25,625,1,,0,1,1,1,1,1,0,7,42,1.1239
IND_009065,2016,ET_D001,1,1,1,1,0,38,1444,0,,,,,,,,,2,59,1.0676
IND_009066,2019,ET_D102,5,0,0,,0,46,2116,0,,,,,,,,,5,30,0.7903
IND_009067,2000,ET_D050,2,0,0,,0,30,900,0,,,,,,,,,4,49,0.9356
