hh_id,survey_round,district_id,region_id,treated,treatment,event_phase,durable_goods_pc,housing_quality,wealth_index,hh_size,age_head,survey_weight
HH_006396,2005,ET_D092,4,0,0,,0.7784163731024649,0,0.9761785823981639,5,45,1.0129
HH_006397,2011,ET_D089,4,0,0,,0.6270309307089408,1,2.9506531330140016,7,36,1.2744
HH_006398,2019,ET_D001,1,1,1,2,1.1301351663037993,1,,2,44,0.7901
HH_006399,2016,ET_D090,4,0,0,,0.6093011129861241,0,-2.0238129389792667,4,31,1.0864
HH_006400,2005,ET_D042,1,0,0,,1.016729358946718,1,-0.3623042449115033,4,53,1.3713
HH_006401,2016,ET_D027,1,0,0,,-0.12065335031055885,1,0.5742553497472606,3,43,0.8348
HH_006402,2016,ET_D091,4,0,0,,0.410678969369419,0,-0.9305344688359389,3,63,0.7311
HH_006403,2000,ET_D117,7,0,0,,-0.2792212208313526,,,4,41,0.5168
HH_006404,2019,ET_D095,4,0,0,,0.6778600058984412,1,-2.8817401274193726,4,39,0.9471
HH_006405,2005,ET_D012,1,1,0,-3,0.8756612589090578,0,,2,47,0.6365
HH_006406,2005,ET_D130,10,0,0,,-0.371371056345525,0,,5,47,0.8241
HH_006407,2019,ET_D007,1,1,1,1,0.37813084011602355,1,0.3252883489791951,7,47,0.7997
HH_006408,2019,ET_D117,7,0,0,,0.10959732229909958,1,0.5503838671822123,6,45,0.5392
HH_006409,2011,ET_D002,4,1,0,-1,0.7767229415349901,0,-0.8920913437645139,6,63,0.9222
HH_006410,2016,ET_D132,11,0,0,,-0.17767248267708663,0,-1.3212937858147775,6,56,0.914
HH_006411,2000,ET_D014,6,1,0,-4,0.8949874291506635,1,1.068555348681346,4,51,0.7465
HH_006412,2011,ET_D072,3,0,0,,0.21029175632106706,1,-0.3786720703989168,4,33,1.1389
HH_006413,2019,ET_D114,7,0,0,,1.1245657219294083,0,,6,58,0.7298
HH_006414,2011,ET_D098,5,0,0,,-0.7712423402938424,0,-0.34772671712077086,5,51,0.6351
HH_006415,2016,ET_D029,1,0,0,,0.3988256173044913,1,0.8106385406706538,2,41,0.7015
HH_006416,2000,ET_D100,5,0,0,,-0.6751164909620682,0,0.2753578480864583,6,38,1.0918
HH_006417,2011,ET_D099,5,0,0,,0.04956746733086481,0,0.12681690866787668,3,59,1.2176
HH_006418,2019,ET_D114,7,0,0,,0.3095872134475668,1,,5,21,1.0292
HH_006419,2005,ET_D079,3,0,0,,1.0769894690578317,0,1.4855970139774621,3,49,1.0745
HH_006420,2019,ET_D103,5,0,0,,,0,3.0660972743509394,4,25,1.0515
HH_006421,2000,ET_D090,4,0,0,,-0.42597479290869233,1,-0.35137815591189037,4,35,0.8145
HH_006422,2019,ET_D056,2,0,0,,0.5117451625018172,0,,5,40,1.4325
HH_006423,2016,ET_D007,1,1,1,0,1.517378196383349,0,1.776046369742221,6,20,1.5603
HH_006424,2005,ET_D086,4,0,0,,,0,0.7914633595393776,6,54,1.1083
HH_006425,2016,ET_D060,2,0,0,,0.1702595340434322,1,0.6208851052256561,4,42,0.842
HH_006426,2011,ET_D009,2,1,0,-1,0.000726099532040142,0,,8,42,0.4832
HH_006427,2000,ET_D132,11,0,0,,,0,-0.12314875089118131,6,40,1.0421
HH_006428,2019,ET_D005,3,1,1,1,-0.1233418992749784,0,-0.3804168406957687,8,45,2.3317
HH_006429,2011,ET_D117,7,0,0,,0.6571116369564514,0,1.3994182608219106,7,68,0.9794
HH_006430,2016,ET_D014,6,1,0,-1,1.3222462634666645,0,,5,42,0.6849
HH_006431,2016,ET_D037,1,0,0,,-0.17686462079553666,0,-0.4720331352923335,3,52,1.0283
HH_006432,2005,ET_D055,2,0,0,,-0.07407706169638745,1,2.332215640206502,5,48,1.4067
HH_006433,2019,ET_D015,1,1,1,0,0.6117512424248999,,-0.11673737717939764,5,37,0.6539
HH_006434,2005,ET_D015,1,1,0,-3,-0.8543888391927528,0,,4,56,1.0428
HH_006435,2000,ET_D111,6,0,0,,1.1941145409734053,0,0.5476063261621318,5,33,0.9771
HH_006436,2016,ET_D005,3,1,1,0,0.37574804599168377,1,0.8068605465611749,6,40,0.9837
HH_006437,2019,ET_D068,2,0,0,,-0.4981100579143656,0,0.37078573322950903,3,40,0.663
HH_006438,2019,ET_D021,1,0,0,,0.5553284469447209,0,-0.02798698889177626,3,55,1.0869
HH_006439,2011,ET_D054,2,0,0,,-0.464272805821784,0,,8,32,0.8744
HH_006440,2016,ET_D093,4,0,0,,0.18832714618680682,0,-2.668641856587284,4,51,0.9305
HH_006441,2005,ET_D008,1,1,0,-2,,,,4,31,2.0106
HH_006442,2016,ET_D058,2,0,0,,,0,,5,27,0.8711
HH_006443,2019,ET_D110,6,0,0,,0.8151401858056209,0,-1.1433606939239438,7,67,0.72
HH_006444,2000,ET_D043,1,0,0,,-1.1112659511177907,0,0.21660516757720155,6,55,0.6499
HH_006445,2011,ET_D136,12,0,0,,-0.12135678554515972,1,0.9690774815902168,1,42,1.3261
HH_006446,2011,ET_D128,10,0,0,,0.7229453634801684,0,1.2747346889909046,2,60,0.9658
HH_006447,2005,ET_D046,2,0,0,,,1,1.567414913495714,3,29,0.776
HH_006448,2016,ET_D040,1,0,0,,0.22781138295059516,1,,7,38,2.0932
HH_006449,2005,ET_D007,1,1,0,-2,0.11063071519835327,1,,3,31,0.5149
HH_006450,2016,ET_D129,10,0,0,,0.9699808543781177,0,0.23234479692783766,6,46,0.944
HH_006451,2005,ET_D013,2,1,0,-3,0.36986425744181806,0,-0.5724558753308783,10,35,0.7409
HH_006452,2011,ET_D052,2,0,0,,-0.18871882331530376,0,-0.37986011378299156,1,52,0.947
HH_006453,2016,ET_D001,1,1,1,1,0.4055266275790199,1,-2.5756598000329243,1,35,1.0046
HH_006454,2000,ET_D073,3,0,0,,0.16566255755687068,0,-0.670951703890408,4,56,1.4331
HH_006455,2011,ET_D014,6,1,0,-2,0.08980457051374388,0,,5,34,1.0061
HH_006456,2011,ET_D133,11,0,0,,0.8569449895696499,0,0.29864504829520955,4,32,0.8519
HH_006457,2005,ET_D090,4,0,0,,1.322338472251914,1,,2,53,1.1253
HH_006458,2005,ET_D116,7,0,0,,0.6167149045825211,1,-0.13651201025317586,6,22,0.9379
HH_006459,2011,ET_D124,9,0,0,,0.0924818655111461,1,-2.2398076527819657,7,42,0.7249
HH_006460,2019,ET_D005,3,1,1,1,-0.20145113297218248,0,1.2790301886879551,6,32,0.3815
HH_006461,2005,ET_D004,4,1,0,-2,1.518672227254136,0,,4,44,0.7787
HH_006462,2000,ET_D089,4,0,0,,0.8423808049526273,0,-0.412909278274118,5,49,0.9079
HH_006463,2019,ET_D027,1,0,0,,-0.05556322564842764,0,0.43346646883980444,5,63,0.9946
HH_006464,2005,ET_D040,1,0,0,,-0.02212323190922527,,-1.2060035637536166,7,19,0.4725
HH_006465,2016,ET_D079,3,0,0,,0.3396395431937435,0,0.3194273850645865,5,41,0.9256
HH_006466,2019,ET_D076,3,0,0,,0.01009063940749269,0,1.5652116655141548,7,39,1.1638
HH_006467,2011,ET_D121,8,0,0,,0.3969613811964622,0,0.010655247096159245,3,35,0.9321
HH_006468,2019,ET_D073,3,0,0,,0.4033663859841962,0,,4,47,0.892
HH_006469,2016,ET_D114,7,0,0,,-0.4742006101908782,0,0.14067222929022252,7,32,1.6339
HH_006470,2016,ET_D105,6,0,0,,0.18560947381348128,0,1.417743248597286,6,41,1.2165
HH_006471,2016,ET_D076,3,0,0,,0.5848280591236292,1,-2.229433458785507,4,18,1.3299
HH_006472,2000,ET_D093,4,0,0,,-0.06788721207449777,0,,3,35,0.2428
HH_006473,2019,ET_D102,5,0,0,,-0.2577877151963084,0,,4,39,0.9036
HH_006474,2019,ET_D097,5,0,0,,0.2552832879609106,1,,5,41,0.7459
HH_006475,2019,ET_D025,1,0,0,,0.37506367115980266,,1.2249527641674294,2,56,0.6204
HH_006476,2005,ET_D127,9,0,0,,0.4991294158208781,0,0.6805337585518166,6,33,0.2417
HH_006477,2011,ET_D057,2,0,0,,0.7559196689228602,0,1.2111782337741273,4,41,0.952
HH_006478,2019,ET_D097,5,0,0,,0.2602320449014674,,-2.5555651603557616,5,26,1.306
HH_006479,2011,ET_D031,1,0,0,,-0.5391857320826737,1,,4,45,1.7279
HH_006480,2019,ET_D035,1,0,0,,0.06601933489825575,0,-0.9314863112246874,7,44,1.2274
HH_006481,2000,ET_D019,1,0,0,,0.42231470132746346,0,0.830078134607643,5,58,0.6163
HH_006482,2005,ET_D062,2,0,0,,0.4682659217296563,0,-1.2358758389200246,9,32,0.9883
HH_006483,2019,ET_D020,1,0,0,,-0.47184440280178097,1,0.4191596394010652,8,20,0.7468
HH_006484,2011,ET_D016,2,1,0,-2,0.7132874898747141,0,0.05796185606251286,7,50,0.8774
HH_006485,2011,ET_D108,6,0,0,,0.5854750729252155,0,-1.5329135698317446,5,53,0.541
HH_006486,2016,ET_D081,3,0,0,,0.7412643336167484,0,,4,38,0.7211
HH_006487,2005,ET_D027,1,0,0,,-0.11607083415356612,1,1.951315852904308,4,46,0.7834
HH_006488,2000,ET_D120,8,0,0,,-0.29348238023303075,0,,8,61,1.0213
HH_006489,2000,ET_D126,9,0,0,,0.3808006322840769,1,-0.3081030630651049,8,27,0.8104
HH_006490,2016,ET_D023,1,0,0,,0.030653650825955392,0,-3.2379706824343395,4,24,0.623
HH_006491,2005,ET_D094,4,0,0,,0.13325600029813786,0,2.998234946330258,3,49,0.8707
HH_006492,2000,ET_D010,3,1,0,-3,0.8346917043624116,0,-0.4868824073988885,6,42,0.679
HH_006493,2019,ET_D060,2,0,0,,0.6149387107385058,0,0.6206057794466843,5,39,0.6114
HH_006494,2000,ET_D052,2,0,0,,0.7640320362848507,1,0.6067591784097548,6,47,0.6033
HH_006495,2000,ET_D062,2,0,0,,0.3801403166304522,0,-0.6056717170546387,4,50,0.9126
HH_006496,2019,ET_D013,2,1,1,0,0.18753548570147455,0,,5,41,0.7549
HH_006497,2005,ET_D125,9,0,0,,0.32872502067393716,0,-0.763397608546262,5,51,0.7491
HH_006498,2000,ET_D103,5,0,0,,0.6479770261379884,0,0.5131184560034693,4,42,0.756
HH_006499,2011,ET_D072,3,0,0,,-0.1373086093980656,1,0.543632717319639,6,43,0.6009
HH_006500,2011,ET_D092,4,0,0,,-0.3974559364013447,0,0.24223780188548882,6,49,1.4109
HH_006501,2019,ET_D066,2,0,0,,0.6193284958842082,0,1.5061025782398163,7,71,0.7244
HH_006502,2016,ET_D132,11,0,0,,,1,,6,50,1.4631
HH_006503,2019,ET_D061,2,0,0,,0.4773706798331738,0,0.8790442946707409,4,43,2.1028
HH_006504,2016,ET_D018,1,0,0,,,1,0.15015215363621684,1,49,0.8405
HH_006505,2011,ET_D057,2,0,0,,1.250465692564877,0,0.2159774452051147,6,29,0.8775
HH_006506,2011,ET_D049,2,0,0,,-0.3173505050430325,1,-1.443153258007302,7,38,0.6888
HH_006507,2011,ET_D135,11,0,0,,0.32088987704799954,1,0.7391150183724235,7,55,0.8552
HH_006508,2011,ET_D053,2,0,0,,-0.3630914405307708,1,0.5920643159297942,6,50,0.9927
HH_006509,2011,ET_D087,4,0,0,,0.5985582395579478,1,,5,38,0.6157
HH_006510,2019,ET_D039,1,0,0,,0.21983632111415097,1,-2.4836329616635178,6,35,1.5382
HH_006511,2019,ET_D021,1,0,0,,-0.15584026665704082,0,,5,27,0.9374
HH_006512,2019,ET_D096,5,0,0,,-0.020661379008949377,0,-1.7804312872567305,6,31,0.5082
HH_006513,2011,ET_D025,1,0,0,,-0.215948035897011,1,1.79183646252266,5,29,0.9911
HH_006514,2000,ET_D085,4,0,0,,0.6349931134678116,1,-0.05725199076671128,6,38,1.4044
HH_006515,2005,ET_D098,5,0,0,,0.8432547454193798,1,1.2503892124378162,7,48,0.5367
HH_006516,2019,ET_D059,2,0,0,,0.008346144064367955,0,-0.3167406857042627,5,35,1.2001
HH_006517,2011,ET_D092,4,0,0,,0.22835134870854806,0,,2,33,0.8504
HH_006518,2016,ET_D120,8,0,0,,0.5803806866350603,1,-0.24667616947761248,3,34,1.5735
HH_006519,2016,ET_D104,6,0,0,,0.5160403585502071,1,0.17622849273875363,4,44,1.2352
HH_006520,2000,ET_D046,2,0,0,,-0.3672577938734232,1,-0.4912062079320074,7,46,1.4205
HH_006521,2005,ET_D122,8,0,0,,,0,0.16779442563579844,7,37,0.7281
HH_006522,2011,ET_D053,2,0,0,,-0.3923684114686721,0,,7,52,1.0857
HH_006523,2011,ET_D045,2,0,0,,-0.02366853960208737,0,,6,30,1.2338
HH_006524,2011,ET_D105,6,0,0,,0.906658378006961,0,0.8838252410668119,6,50,1.3935
HH_006525,2016,ET_D078,3,0,0,,1.022018749132567,0,1.4994212766207928,5,33,0.6143
HH_006526,2000,ET_D016,2,1,0,-4,0.7104237986264285,,0.4039352105156001,6,61,1.2813
HH_006527,2016,ET_D038,1,0,0,,0.9472214704451126,0,,3,30,1.0817
HH_006528,2000,ET_D080,3,0,0,,1.3109773443176367,0,-0.08669432583174205,3,61,1.3482
HH_006529,2000,ET_D027,1,0,0,,-0.05167384442009265,1,0.0488974557721803,4,33,1.4999
HH_006530,2011,ET_D069,2,0,0,,0.7586573917448696,1,,5,50,0.6225
HH_006531,2019,ET_D067,2,0,0,,0.7802811941505878,1,-0.7751261964668871,7,35,0.7299
HH_006532,2000,ET_D038,1,0,0,,-0.1469165700206616,1,-0.017679914098301087,1,35,0.3566
HH_006533,2005,ET_D050,2,0,0,,0.6502443064899712,0,1.329371035509547,5,55,0.6579
HH_006534,2011,ET_D074,3,0,0,,-0.2508688119563228,0,-0.8072907781074834,5,43,1.0205
HH_006535,2019,ET_D105,6,0,0,,0.19417550474723916,0,1.1945882461703794,6,43,0.9651
HH_006536,2016,ET_D078,3,0,0,,0.7503871044497354,1,0.4350813786335895,5,39,1.0243
HH_006537,2019,ET_D025,1,0,0,,0.7638269259249919,0,,4,51,0.5126
HH_006538,2016,ET_D092,4,0,0,,-0.05801443391711553,0,,6,53,0.7254
HH_006539,2011,ET_D027,1,0,0,,0.45747987715300364,0,,7,38,0.8006
HH_006540,2016,ET_D080,3,0,0,,-0.06819167491255829,0,1.6063208850066204,6,34,0.8458
HH_006541,2019,ET_D088,4,0,0,,0.821143067170843,1,,9,30,0.8394
HH_006542,2019,ET_D130,10,0,0,,1.1986862600061476,0,-0.8676724611022343,5,39,1.2464
HH_006543,2005,ET_D117,7,0,0,,-0.07209355900950914,,0.27956929556354915,3,48,0.8112
HH_006544,2016,ET_D023,1,0,0,,-0.03675341461056472,0,-0.5953407008925262,7,38,0.8757
HH_006545,2016,ET_D137,12,0,0,,-0.007358201098089379,0,0.7268297202039199,6,46,1.5041
HH_006546,2011,ET_D020,1,0,0,,-0.04495227287457498,1,0.6877693285346671,4,45,1.4639
HH_006547,2019,ET_D047,2,0,0,,0.6017242177058638,0,-1.0152263737714853,4,41,0.9995
HH_006548,2005,ET_D016,2,1,0,-3,0.2958238933073939,,1.2446150427319134,5,49,0.9715
HH_006549,2005,ET_D102,5,0,0,,0.622803975327431,0,2.064741796204887,4,51,0.8866
HH_006550,2016,ET_D008,1,1,1,0,-0.49524017746497384,1,1.0641303458372198,2,44,0.6576
HH_006551,2019,ET_D105,6,0,0,,0.278901573555589,1,-0.06306533655626753,4,41,1.599
HH_006552,2000,ET_D099,5,0,0,,-0.5149808086769379,1,1.393389471931299,5,44,0.5242
HH_006553,2011,ET_D095,4,0,0,,1.0827678236903804,0,,3,54,0.6976
HH_006554,2011,ET_D110,6,0,0,,0.07457483613642649,0,0.45850109917849846,6,30,1.3837
HH_006555,2005,ET_D010,3,1,0,-2,0.7315234729018485,,0.971765751651541,6,20,0.7623
HH_006556,2011,ET_D034,1,0,0,,0.3674578546608335,1,0.4626499202264147,4,38,0.7557
HH_006557,2016,ET_D040,1,0,0,,0.7827482084340298,,-0.5185768180378528,5,47,0.9587
HH_006558,2011,ET_D062,2,0,0,,-0.16263452533375775,0,0.3663170195379625,8,61,1.6254
HH_006559,2000,ET_D021,1,0,0,,0.7568199068941581,0,-0.8834237701844584,4,39,0.7146
HH_006560,2005,ET_D024,1,0,0,,0.8709175717733436,1,1.1328015239133258,4,29,1.4628
HH_006561,2011,ET_D135,11,0,0,,0.3110120108523848,0,1.4696433881395514,4,42,1.5955
HH_006562,2019,ET_D032,1,0,0,,-0.2566851114217629,0,-0.23113792788722565,5,39,0.6002
HH_006563,2016,ET_D077,3,0,0,,,0,0.7995212476487111,3,31,1.3764
HH_006564,2011,ET_D044,2,0,0,,0.18129552935778104,,2.0252891282903214,6,45,1.0
HH_006565,2000,ET_D028,1,0,0,,0.5852926535777557,0,-0.7945881647057536,6,28,0.4533
HH_006566,2016,ET_D038,1,0,0,,,0,0.9160686321346325,1,38,0.8147
HH_006567,2005,ET_D008,1,1,0,-2,,0,0.4937067247952078,4,24,0.9558
HH_006568,2016,ET_D098,5,0,0,,1.2563363476762446,0,,3,51,1.0604
HH_006569,2011,ET_D129,10,0,0,,0.5292625032707243,1,-1.4765281955924998,2,49,0.6083
HH_006570,2000,ET_D046,2,0,0,,-0.3872863248588368,0,-0.5466423185312144,7,47,0.7564
HH_006571,2016,ET_D026,1,0,0,,0.4570166957490548,0,,5,18,1.0228
HH_006572,2019,ET_D052,2,0,0,,0.06945128406391071,0,2.2172510578918234,3,24,0.9268
HH_006573,2005,ET_D138,12,0,0,,0.9517153268294418,1,1.8784140546810142,5,44,1.1714
HH_006574,2005,ET_D094,4,0,0,,-0.17239158465020799,0,1.5292043787583833,7,42,1.2601
HH_006575,2011,ET_D005,3,1,0,-1,0.5461151999692568,,0.9709673309087914,4,37,0.6527
HH_006576,2019,ET_D125,9,0,0,,0.34544580295432875,0,,5,49,0.8846
HH_006577,2016,ET_D079,3,0,0,,-0.5582573250518338,,-0.33699320572920843,6,42,0.8165
HH_006578,2005,ET_D095,4,0,0,,0.6793757326992924,1,-1.0971032340226048,5,60,1.0551
HH_006579,2005,ET_D097,5,0,0,,0.3069917444603524,0,0.20010026594076963,5,24,0.3868
HH_006580,2019,ET_D115,7,0,0,,0.9534739117610393,0,0.10291443159568928,2,42,0.6655
HH_006581,2011,ET_D016,2,1,0,-2,-0.38766495431722314,,1.180999474559988,2,36,0.8556
HH_006582,2016,ET_D011,2,1,1,0,,,,4,53,0.7365
HH_006583,2011,ET_D135,11,0,0,,,0,-0.14745563657246377,2,59,0.9036
HH_006584,2016,ET_D016,2,1,0,-1,0.18707319107319137,0,,4,33,2.0756
HH_006585,2016,ET_D079,3,0,0,,0.6261619046016698,1,0.9394355865192594,4,48,0.6
HH_006586,2011,ET_D110,6,0,0,,-0.269453118760489,1,,5,43,0.805
HH_006587,2016,ET_D097,5,0,0,,0.5953744927490524,0,-0.3376717649466529,4,36,0.4209
HH_006588,2016,ET_D129,10,0,0,,-0.1800811256172808,0,0.23233326436563906,6,31,0.6252
HH_006589,2019,ET_D128,10,0,0,,0.47228645931735996,0,0.2555276014422429,5,41,0.5736
HH_006590,2019,ET_D042,1,0,0,,,0,0.025161742269732418,3,21,1.9027
HH_006591,2005,ET_D096,5,0,0,,0.7325170071679898,1,-0.8464562687237195,6,50,0.8126
HH_006592,2016,ET_D099,5,0,0,,0.6723508728974079,0,-0.4092143808735158,3,40,1.273
HH_006593,2019,ET_D034,1,0,0,,0.09428226544411644,0,-0.5986678592130669,4,51,0.543
HH_006594,2005,ET_D017,7,1,0,-3,,,,5,47,1.0977
HH_006595,2016,ET_D098,5,0,0,,-0.22965295941810848,,1.0375302206060075,2,55,1.5748
HH_006596,2019,ET_D129,10,0,0,,0.010282297963293274,0,-1.1393382670447627,4,45,1.1011
HH_006597,2019,ET_D094,4,0,0,,0.37971022310705843,0,-1.0068236428129127,6,55,0.7954
HH_006598,2016,ET_D049,2,0,0,,-0.2259307253941679,1,-0.2256819280293958,8,50,0.6339
HH_006599,2019,ET_D005,3,1,1,1,0.5541485272013809,0,,5,37,1.2717
HH_006600,2019,ET_D122,8,0,0,,-0.2416774490052191,0,1.2075114765874353,7,32,1.4551
HH_006601,2016,ET_D011,2,1,1,0,0.6736025079439318,1,0.5460105519627224,5,28,0.5321
HH_006602,2011,ET_D127,9,0,0,,0.6148043140695858,0,0.25826865131746635,6,54,0.8287
HH_006603,2016,ET_D087,4,0,0,,0.29367218887948016,1,0.0368166719422014,3,58,0.6367
HH_006604,2000,ET_D126,9,0,0,,0.14143187357569462,0,-2.5363420975045696,4,43,0.9953
HH_006605,2011,ET_D073,3,0,0,,-0.20450741112186976,1,-0.23595580188369858,4,27,1.3264
HH_006606,2011,ET_D074,3,0,0,,-0.03992491015210503,0,,6,57,1.4175
HH_006607,2016,ET_D074,3,0,0,,1.0703889377223148,0,,3,41,1.3102
HH_006608,2005,ET_D019,1,0,0,,0.2956403685264121,0,-0.6574691766837217,5,36,1.0239
HH_006609,2019,ET_D096,5,0,0,,-0.2905872281921801,0,-0.18315691675367876,4,38,1.0887
HH_006610,2011,ET_D008,1,1,0,-1,0.41322994620040115,0,1.227803900947242,5,39,0.5767
HH_006611,2011,ET_D052,2,0,0,,-0.7920524995157199,0,-1.1228908485828586,8,27,0.9892
HH_006612,2019,ET_D002,4,1,1,1,,,0.542703511024244,3,44,1.6198
HH_006613,2016,ET_D123,8,0,0,,,0,-0.10584186665387046,7,38,1.2453
HH_006614,2005,ET_D047,2,0,0,,0.5414488779560813,0,-0.06172832469802793,5,26,1.1685
HH_006615,2011,ET_D054,2,0,0,,0.4230730302331653,0,0.7336637204216243,5,34,1.3066
HH_006616,2000,ET_D005,3,1,0,-3,-0.5292358527395997,,-0.2622558652360414,5,42,0.9233
HH_006617,2005,ET_D088,4,0,0,,0.6724577159740082,1,-1.1585273495146335,5,58,0.5604
HH_006618,2016,ET_D092,4,0,0,,-0.11553682178283031,0,,11,42,1.3787
HH_006619,2019,ET_D023,1,0,0,,0.7557866934617599,0,,6,49,0.945
HH_006620,2016,ET_D009,2,1,1,0,0.5612405803304694,0,-0.371165078106831,3,48,0.7022
HH_006621,2011,ET_D010,3,1,0,-1,0.6243314519944668,0,-1.5143002362793079,3,50,1.3045
HH_006622,2011,ET_D018,1,0,0,,0.5160539985509509,0,0.3202491498578526,4,41,1.0279
HH_006623,2005,ET_D067,2,0,0,,0.19583344477109263,1,,4,50,1.2958
HH_006624,2011,ET_D048,2,0,0,,-0.061268969575012044,1,0.19960351924814265,2,48,1.1207
HH_006625,2019,ET_D016,2,1,1,0,0.3557186660591578,1,0.7848086276653856,3,19,1.2069
HH_006626,2019,ET_D128,10,0,0,,0.20592768450876284,0,-0.07917141783425019,8,34,0.8916
HH_006627,2019,ET_D138,12,0,0,,1.1835527870914686,0,0.3798364815999981,4,57,1.0807
HH_006628,2019,ET_D137,12,0,0,,0.9639925621510043,0,-1.7070377305235362,1,34,1.1726
HH_006629,2011,ET_D048,2,0,0,,1.1902187185112927,0,,2,25,0.7406
HH_006630,2019,ET_D072,3,0,0,,1.1752409742534398,0,0.45387704956469455,2,38,1.6085
HH_006631,2019,ET_D022,1,0,0,,0.2715405022179732,0,,5,42,0.7074
HH_006632,2016,ET_D113,7,0,0,,-0.05108399705995281,1,,5,42,1.784
HH_006633,2011,ET_D053,2,0,0,,0.009881041885998393,0,,11,50,0.7168
HH_006634,2011,ET_D017,7,1,0,-2,0.2992808028351974,1,-0.37350757228924175,1,60,0.905
HH_006635,2019,ET_D093,4,0,0,,-0.1923045259741566,0,,7,40,0.8013
HH_006636,2019,ET_D090,4,0,0,,-0.08696225629686483,0,-0.5779875209665463,8,42,0.5177
HH_006637,2011,ET_D019,1,0,0,,-0.0319661785776158,,1.8823010648952558,2,29,1.68
HH_006638,2016,ET_D011,2,1,1,0,,1,1.1978996653804703,4,44,0.6598
HH_006639,2000,ET_D026,1,0,0,,0.8810255620951397,0,0.8961891731193113,9,25,1.0617
HH_006640,2011,ET_D099,5,0,0,,0.9667794791290676,1,,3,54,0.7564
HH_006641,2011,ET_D032,1,0,0,,-0.19248373002857133,,-1.4166883540904522,7,31,1.4025
HH_006642,2016,ET_D125,9,0,0,,0.28259385504383694,0,-2.2465851487481077,2,37,1.2804
HH_006643,2005,ET_D067,2,0,0,,0.5873932773092311,1,-2.6596289622620186,5,40,0.3157
HH_006644,2000,ET_D047,2,0,0,,1.227030138915694,1,,4,24,0.8405
HH_006645,2016,ET_D077,3,0,0,,-0.39715695478173635,0,1.615980992219577,4,35,0.5626
HH_006646,2011,ET_D003,2,1,0,-1,-0.2975300949521527,1,-0.22825352649357977,4,23,0.7432
HH_006647,2019,ET_D013,2,1,1,0,0.8373278025806172,0,1.1083886073580476,7,69,0.8322
HH_006648,2005,ET_D082,3,0,0,,0.38082837995908403,0,0.6837677920422436,7,19,1.0974
HH_006649,2005,ET_D010,3,1,0,-2,0.2886937044931793,0,,6,54,1.7635
HH_006650,2005,ET_D003,2,1,0,-2,,,1.041410274437831,4,52,0.9702
HH_006651,2005,ET_D035,1,0,0,,0.48765261179331576,0,-0.7976552491153901,7,42,1.0376
HH_006652,2019,ET_D052,2,0,0,,0.49868963144599665,0,,6,63,1.174
HH_006653,2016,ET_D093,4,0,0,,-0.49419048006520644,,-0.3787217991745066,7,33,1.3472
HH_006654,2005,ET_D006,5,1,0,-2,,1,,4,29,1.0135
HH_006655,2000,ET_D138,12,0,0,,0.4208829675206237,0,0.19200960662343977,9,35,0.8037
HH_006656,2011,ET_D018,1,0,0,,-0.5560355599212783,,1.8761817072684612,7,54,1.0968
HH_006657,2005,ET_D005,3,1,0,-2,,1,1.7905659896921169,2,35,0.6746
HH_006658,2019,ET_D060,2,0,0,,0.7645186462676028,0,-0.46622249204095745,3,38,1.3803
HH_006659,2016,ET_D037,1,0,0,,0.2805761275648658,1,0.7953537155288369,8,36,0.7868
HH_006660,2019,ET_D037,1,0,0,,1.1055240456204043,1,,1,32,0.489
HH_006661,2019,ET_D104,6,0,0,,-0.659100724681624,0,-1.1837801845142433,5,41,0.5686
HH_006662,2000,ET_D135,11,0,0,,0.22930830004653896,1,1.8167181082217154,5,30,1.3338
HH_006663,2016,ET_D064,2,0,0,,0.1405527902935191,0,1.0948271983131683,6,26,0.9273
HH_006664,2016,ET_D087,4,0,0,,0.2757845875489722,0,-0.6398498168577819,6,55,1.1761
HH_006665,2019,ET_D003,2,1,1,1,0.5553760962118517,1,,4,29,0.3444
HH_006666,2011,ET_D096,5,0,0,,-0.1108445610345376,0,,5,64,0.9361
HH_006667,2000,ET_D087,4,0,0,,-0.08484623408679329,0,,8,49,1.1651
HH_006668,2000,ET_D055,2,0,0,,-0.8593427076118945,0,-0.36551467638516205,7,37,0.8476
HH_006669,2016,ET_D113,7,0,0,,0.22422737234230655,0,,6,50,0.6378
HH_006670,2005,ET_D078,3,0,0,,0.9032259010039515,0,0.7342624854740875,5,38,0.8176
HH_006671,2011,ET_D030,1,0,0,,0.14807389818654348,0,-0.5030161264370729,6,70,0.7327
HH_006672,2019,ET_D129,10,0,0,,0.25510942711852197,1,,5,32,0.7429
HH_006673,2000,ET_D062,2,0,0,,0.23747149410537538,0,0.41418050472499784,7,34,1.0687
HH_006674,2005,ET_D104,6,0,0,,1.2183726226543286,0,0.42334446685477145,3,55,1.1468
HH_006675,2016,ET_D051,2,0,0,,0.4145863003653241,0,-1.2435946412056191,1,33,1.035
HH_006676,2016,ET_D061,2,0,0,,-0.18505422757380535,0,0.15755368978024042,5,43,1.0432
HH_006677,2019,ET_D023,1,0,0,,0.2935635628916267,0,-1.1750246608920678,7,20,0.6431
HH_006678,2016,ET_D116,7,0,0,,-0.33163901801087137,0,,1,58,0.6081
HH_006679,2019,ET_D063,2,0,0,,0.21986971063185193,1,0.3357723258096391,5,34,0.7002
